Index,DATE TIME,Temp,On/off
11,20/04/2018 08:07:07,55.12195122,0
11,20/04/2018 08:08:07,55,0
11,20/04/2018 08:09:08,55.12195122,0
11,20/04/2018 08:10:07,55,0
11,20/04/2018 08:11:07,55,0
11,20/04/2018 08:12:07,54.87804878,0
11,20/04/2018 08:13:07,55,0
11,20/04/2018 08:14:07,54.87804878,0
11,20/04/2018 08:15:07,55,0
11,20/04/2018 08:16:07,54.87804878,0
11,20/04/2018 08:17:07,55,0
11,20/04/2018 08:18:08,54.87804878,0
11,20/04/2018 08:19:07,55,0
11,20/04/2018 08:20:08,54.87804878,0
11,20/04/2018 08:21:07,54.87804878,0
11,20/04/2018 08:22:08,55,0
11,20/04/2018 08:23:08,54.87804878,0
11,20/04/2018 08:24:07,54.87804878,0
11,20/04/2018 08:25:08,54.87804878,0
11,20/04/2018 08:26:07,54.87804878,0
11,20/04/2018 08:27:07,54.87804878,0
11,20/04/2018 08:28:08,54.87804878,0
11,20/04/2018 08:29:07,54.75609756,0
11,20/04/2018 08:30:08,54.75609756,0
11,20/04/2018 08:31:08,54.75609756,0
11,20/04/2018 08:32:07,54.87804878,0
11,20/04/2018 08:33:08,54.75609756,0
11,20/04/2018 08:34:07,54.75609756,0
11,20/04/2018 08:35:08,54.75609756,0
11,20/04/2018 08:36:08,54.75609756,0
11,20/04/2018 08:37:07,54.75609756,0
11,20/04/2018 08:38:08,54.75609756,0
11,20/04/2018 08:39:08,54.63414634,0
11,20/04/2018 08:40:07,54.75609756,0
11,20/04/2018 08:41:07,54.63414634,0
11,20/04/2018 08:42:08,54.63414634,0
11,20/04/2018 08:43:08,54.51219512,0
11,20/04/2018 08:44:07,54.51219512,0
11,20/04/2018 08:45:07,54.51219512,0
11,20/04/2018 08:46:08,54.51219512,0
11,20/04/2018 08:47:08,54.51219512,0
11,20/04/2018 08:48:07,54.51219512,0
11,20/04/2018 08:49:07,54.3902439,0
11,20/04/2018 08:50:08,54.3902439,0
11,20/04/2018 08:51:08,54.3902439,0
11,20/04/2018 08:52:08,54.02439024,0
11,20/04/2018 08:53:08,53.53658537,0
11,20/04/2018 08:54:07,53.04878049,0
11,20/04/2018 08:55:08,53.04878049,0
11,20/04/2018 08:56:08,52.80487805,0
11,20/04/2018 08:57:08,52.19512195,0
11,20/04/2018 08:58:08,52.19512195,0
11,20/04/2018 08:59:08,52.19512195,0
11,20/04/2018 09:00:08,52.07317073,0
11,20/04/2018 09:01:08,51.95121951,0
11,20/04/2018 09:02:08,52.07317073,0
11,20/04/2018 09:03:08,51.95121951,0
11,20/04/2018 09:04:08,51.95121951,0
11,20/04/2018 09:05:08,51.46341463,0
11,20/04/2018 09:06:08,51.2195122,0
11,20/04/2018 09:07:08,51.2195122,0
11,20/04/2018 09:08:08,51.34146341,0
11,20/04/2018 09:09:08,50.24390244,25.12195122
11,20/04/2018 09:10:07,50,25
11,20/04/2018 09:11:08,50.12195122,25.06097561
11,20/04/2018 09:12:08,50.12195122,25.06097561
11,20/04/2018 09:13:08,50,25
11,20/04/2018 09:14:08,50.12195122,25.06097561
11,20/04/2018 09:15:08,48.90243902,24.45121951
11,20/04/2018 09:16:08,48.17073171,24.08536585
11,20/04/2018 09:17:08,47.19512195,23.59756098
11,20/04/2018 09:18:08,46.46341463,23.23170732
11,20/04/2018 09:19:08,45,22.5
11,20/04/2018 09:20:08,44.51219512,22.25609756
11,20/04/2018 09:21:08,43.65853659,21.82926829
11,20/04/2018 09:22:08,42.68292683,21.34146341
11,20/04/2018 09:23:08,41.82926829,20.91463415
11,20/04/2018 09:24:08,40.12195122,20.06097561
11,20/04/2018 09:25:08,36.82926829,18.41463415
11,20/04/2018 09:26:08,32.68292683,16.34146341
11,20/04/2018 09:27:08,31.34146341,15.67073171
11,20/04/2018 09:28:08,31.34146341,15.67073171
11,20/04/2018 09:29:08,31.09756098,15.54878049
11,20/04/2018 09:30:08,31.34146341,15.67073171
11,20/04/2018 09:31:08,31.34146341,15.67073171
11,20/04/2018 09:32:08,31.70731707,15.85365854
11,20/04/2018 09:33:08,31.95121951,15.97560976
11,20/04/2018 09:34:09,32.43902439,16.2195122
11,20/04/2018 09:35:08,32.56097561,16.2804878
11,20/04/2018 09:36:08,32.80487805,16.40243902
11,20/04/2018 09:37:08,33.17073171,16.58536585
11,20/04/2018 09:38:08,33.53658537,16.76829268
11,20/04/2018 09:39:08,33.7804878,16.8902439
11,20/04/2018 09:40:08,34.26829268,17.13414634
11,20/04/2018 09:41:08,34.51219512,17.25609756
11,20/04/2018 09:42:08,34.87804878,17.43902439
11,20/04/2018 09:43:09,34.87804878,17.43902439
11,20/04/2018 09:44:08,34.87804878,17.43902439
11,20/04/2018 09:45:08,35.12195122,17.56097561
11,20/04/2018 09:46:09,35.48780488,17.74390244
11,20/04/2018 09:47:08,35.85365854,17.92682927
11,20/04/2018 09:48:09,36.09756098,18.04878049
11,20/04/2018 09:49:08,36.09756098,18.04878049
11,20/04/2018 09:50:08,36.58536585,18.29268293
11,20/04/2018 09:51:09,36.95121951,18.47560976
11,20/04/2018 09:52:08,36.95121951,18.47560976
11,20/04/2018 09:53:08,37.31707317,18.65853659
11,20/04/2018 09:54:09,37.68292683,18.84146341
11,20/04/2018 09:55:09,37.68292683,18.84146341
11,20/04/2018 09:56:08,37.92682927,18.96341463
11,20/04/2018 09:57:09,38.41463415,19.20731707
11,20/04/2018 09:58:08,38.65853659,19.32926829
11,20/04/2018 09:59:09,38.90243902,19.45121951
11,20/04/2018 10:00:08,39.02439024,19.51219512
